fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,ipc_var_Alimentos,ipc_var_Alojamiento,ipc_var_Bebidas_alc,ipc_var_Bienes_div,ipc_var_Educacion,ipc_var_Info_Com,ipc_var_Muebles,ipc_var_Vestuario,ipc_var_Recreacion,ipc_var_Restaurantes,ipc_var_Salud,ipc_var_Transporte,ipc_var_Total,ici,icco,costo_var,eoe_val,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,eoe_norm,icds,estado,estado_nombre,vulnerabilidad
2022-02,M08,Financiero y seguros,8.9882,23.297,4.0,20.7445,,3935.8357,10.7281,23.297,4.4729,5.6266,5.8117,3.6662,-11.7306,8.8595,1.1542,2.4753,12.4084,5.289,7.4365,8.0052,15.5,37.4,23.297,,-4.29124,0.9,0.9091,0.02,1.0,0.19,,0.6093,S2,Crecimiento,Moderada
2022-03,M08,Financiero y seguros,11.862,25.3653,4.0,9.2686,,3807.171,5.381,25.3653,4.3558,6.0452,6.7215,3.7234,-11.1415,10.5277,-1.1037,3.0292,13.5534,5.9804,7.3751,8.5279,13.6,35.5,25.3653,,-2.1524,0.96,0.7045,0.01,1.0,0.32,,0.5946,S3,Estabilidad,Moderada
2022-04,M08,Financiero y seguros,8.7043,26.1691,5.0,6.8784,,3792.982,3.8952,26.1691,4.7539,6.2282,7.3711,2.847,-10.0094,11.7626,2.2258,4.1798,14.3683,6.4524,7.6788,9.2341,10.3,39.0,26.1691,,-1.5580800000000001,0.87,0.6477,0.01,0.64,0.37,,0.4508,S3,Estabilidad,Moderada
2022-05,M08,Financiero y seguros,14.2032,21.5992,5.967741935483871,22.3509,,4019.0794,7.5867,21.5992,5.3623,6.701,8.0479,2.9668,-7.1142,12.3147,2.7023,4.3884,14.7341,6.8098,7.6148,9.0668,14.4,39.0,21.5992,,-3.0346800000000003,0.97,0.9091,0.03,0.57,0.27,,0.4747,S3,Estabilidad,Moderada
2022-06,M08,Financiero y seguros,11.0861,23.6494,6.0,8.1893,,3930.7667,6.6681,23.6494,5.8754,6.8449,8.4166,2.9668,-7.0854,13.0002,-0.0286,4.9781,15.1671,7.0261,8.3345,9.6738,11.5,33.7,23.6494,,-2.66724,0.95,0.6591,0.02,0.57,0.29,,0.4374,S3,Estabilidad,Moderada
2022-07,M08,Financiero y seguros,7.3155,24.6142,7.5,26.5844,,4367.8058,14.0593,24.6142,6.1339,6.8024,8.654,2.9668,-6.8968,13.5832,3.3788,4.9019,15.2017,7.6811,9.1176,10.2058,9.7,30.7,24.6142,,-5.6237200000000005,0.77,0.9659,0.01,0.47,0.13,,0.4056,S3,Estabilidad,Moderada
2022-08,M08,Financiero y seguros,15.8995,25.5655,9.0,15.9052,,4322.4694,11.3699,25.5655,6.7367,6.8626,10.0138,2.5148,-6.6575,14.7474,3.7662,5.3261,15.7277,8.2061,9.481,10.836,7.1,26.9,25.5655,,-4.54796,0.97,0.8523,0.01,0.4,0.16,,0.3949,S4,Decrecimiento,Media
2022-09,M08,Financiero y seguros,5.5789,26.6245,9.033333333333331,-1.4797,,4433.651,16.0175,26.6245,6.9162,6.9128,10.8119,5.7652,-6.6482,16.1958,5.0548,5.2428,16.2712,8.24,9.5919,11.4399,7.0,23.4,26.6245,,-6.407,0.64,0.3636,0.0,0.4,0.1,,0.2804,S4,Decrecimiento,Media
2022-10,M08,Financiero y seguros,9.3654,27.022,10.03225806451613,30.7443,,4711.8303,24.8701,27.022,7.0371,7.0206,11.4845,5.8213,0.2107,16.7436,9.0652,6.4046,16.5497,8.4509,10.234,12.2218,-0.4,17.0,27.022,,-9.94804,0.92,0.9773,0.0,0.25,0.03,,0.3412,S4,Decrecimiento,Media
2022-11,M08,Financiero y seguros,6.832,27.0819,11.0,18.8284,,4926.6607,26.2307,27.0819,6.8634,7.6796,12.2012,5.819,0.1776,17.3268,10.1062,7.9574,16.8355,8.7914,11.1934,12.5315,0.1,19.2,27.0819,,-10.492280000000001,0.73,0.8864,0.0,0.2,0.02,,0.2854,S4,Decrecimiento,Media
2022-12,M08,Financiero y seguros,10.5894,27.8099,11.419354838709678,7.6671,,4788.4906,20.8259,27.8099,6.939,8.3744,13.0924,5.9816,0.2512,18.2538,11.2224,8.3579,18.5372,9.5336,11.5916,13.1225,-1.2,22.6,27.8099,,-8.33036,0.94,0.6591,0.0,0.18,0.06,,0.2796,S4,Decrecimiento,Media
2023-01,M08,Financiero y seguros,64.7097,26.177,12.048387096774194,-15.2611,,4715.2039,17.8914,26.177,6.968,9.1801,13.8029,5.9816,0.1991,17.5225,7.3394,9.3286,19.3591,10.2951,13.9231,13.252,-1.2,22.6,26.177,,-7.156560000000001,0.99,0.0682,0.01,0.16,0.08,,0.2072,S4,Decrecimiento,Media
2023-02,M08,Financiero y seguros,8.9168,24.1399,12.75,-1.5472,,4803.1125,22.0354,24.1399,7.2197,9.7408,14.6069,10.0641,0.0879,16.8841,7.0293,9.7189,18.7656,10.3845,14.8931,13.279,-1.2,22.6,24.1399,,-8.81416,0.88,0.3523,0.02,0.13,0.04,,0.2196,S4,Decrecimiento,Media
2023-03,M08,Financiero y seguros,12.6181,21.8102,12.758064516129032,0.3747,,4766.3058,25.1928,21.8102,7.6771,10.2259,15.3187,9.9886,0.3157,16.4709,9.7667,10.432,18.6669,10.8619,16.034,13.3443,-1.2,22.6,21.8102,,-10.07712,0.96,0.4318,0.03,0.11,0.02,,0.2359,S4,Decrecimiento,Media
2023-04,M08,Financiero y seguros,5.6634,18.4716,13.0,3.9856,,4542.6743,19.7652,18.4716,8.0333,11.046,15.2553,10.0982,0.2118,15.969,7.1749,9.6235,18.6025,11.0526,16.7468,12.8229,-1.2,22.6,18.4716,,-7.90608,0.64,0.5227,0.04,0.1,0.06,,0.2062,S4,Decrecimiento,Media
2023-05,M08,Financiero y seguros,3.7342,15.6606,13.241935483870968,5.4334,,4540.089,12.9634,15.6606,8.135,11.5826,14.6782,9.9197,0.3213,15.5329,7.2309,9.2327,18.0134,11.3131,17.8188,12.3603,-1.2,22.6,15.6606,,-5.18536,0.44,0.5909,0.05,0.07,0.13,,0.1843,S5,Contracción,Alta
2023-06,M08,Financiero y seguros,4.5638,14.3113,13.25,8.7336,,4209.268,7.0852,14.3113,8.067,11.7035,14.3813,9.9253,0.6018,14.6121,10.5298,8.6593,17.4262,11.2605,18.1887,12.1296,-1.2,22.6,14.3113,,-2.83408,0.52,0.6705,0.06,0.06,0.28,,0.2133,S4,Decrecimiento,Media
2023-07,M08,Financiero y seguros,5.2944,13.242,13.25,5.5676,,4069.2335,-6.8358,13.242,8.1351,11.9574,13.8563,9.9402,0.4932,14.0082,7.1856,8.6766,17.2495,10.8911,18.3225,11.7849,-0.2,21.7,13.242,,2.7343200000000003,0.61,0.6136,0.07,0.06,0.68,,0.243,S4,Decrecimiento,Media
2023-08,M08,Financiero y seguros,4.8776,12.4434,13.25,9.1269,,4070.7252,-5.8241,12.4434,7.9747,12.9266,12.6453,10.1709,0.452,12.8239,6.9842,9.131,16.1805,10.3763,18.5864,11.4273,3.7,12.4,12.4434,,2.32964,0.54,0.6932,0.08,0.06,0.65,,0.2455,S4,Decrecimiento,Media
2023-09,M08,Financiero y seguros,-2.4102,11.4743,13.25,-13.8669,,4004.5207,-9.6789,11.4743,7.7922,13.3284,12.0548,11.2505,0.4266,11.3554,5.791,8.5955,15.3212,10.3295,18.5621,10.9943,0.8,15.1,11.4743,,3.8715600000000006,0.04,0.1136,0.09,0.06,0.71,,0.1091,S5,Contracción,Alta
2023-10,M08,Financiero y seguros,3.3856,10.3647,13.25,-11.8607,,4222.4332,-10.3866,10.3647,7.7361,13.2656,11.6241,11.4029,0.4325,10.5574,5.7537,8.2272,14.7409,10.0535,17.2639,10.4786,-3.7,14.7,10.3647,,4.15464,0.4,0.1477,0.1,0.06,0.74,,0.1673,S5,Contracción,Alta
2023-11,M08,Financiero y seguros,4.9198,8.2458,13.25,23.9734,,4038.8047,-18.0215,8.2458,8.7475,12.7813,10.8649,11.4094,0.3647,9.8537,5.654,7.4176,14.3472,10.0301,16.5399,10.1486,-7.1,12.3,8.2458,,7.208600000000001,0.55,0.9318,0.11,0.06,0.97,,0.3049,S4,Decrecimiento,Media
2023-12,M08,Financiero y seguros,11.4742,4.9999,13.153225806451612,0.7206,,3948.2068,-17.548,4.9999,9.259,11.9487,10.0762,11.4101,0.1214,8.9389,5.2331,7.0954,13.2232,9.4916,15.4248,9.276,-4.3,16.6,4.9999,,7.0192,0.95,0.4432,0.83,0.08,0.96,,0.5388,S3,Estabilidad,Moderada
2024-01,M08,Financiero y seguros,1.8872,2.9628,13.0,11.1518,,3915.1987,-16.9665,2.9628,9.6384,11.5518,9.0407,11.4101,-0.0823,7.2332,5.1282,5.312,11.7022,8.9255,13.2173,8.3466,0.2,14.5,2.9628,,6.7866,0.2,0.7386,0.95,0.1,0.95,,0.5211,S3,Estabilidad,Moderada
2024-02,M08,Financiero y seguros,-1.0882,1.8899,12.75,16.7223,,3931.4386,-18.1481,1.8899,9.7697,11.3839,7.2479,11.6582,0.2091,5.4925,4.8824,4.0032,11.0602,8.2058,11.9661,7.7374,-0.3,10.9,1.8899,,7.25924,0.07,0.8523,0.98,0.13,0.98,,0.5403,S3,Estabilidad,Moderada
2024-03,M08,Financiero y seguros,-6.4279,1.7334,12.653225806451612,9.3,,3899.3413,-18.1894,1.7334,9.5773,10.8091,5.793,11.6035,0.1601,4.2205,4.2546,2.7579,10.6205,7.9054,11.7158,7.3627,-2.6,14.1,1.7334,,7.27576,0.0,0.7045,1.0,0.14,0.99,,0.5223,S3,Estabilidad,Moderada
2024-04,M08,Financiero y seguros,3.0414,2.9844,12.25,19.4656,,3867.9753,-14.8525,2.9844,9.3403,9.7177,5.3498,11.4027,0.0253,3.5808,3.7451,2.0196,9.7968,7.1849,10.4154,7.1633,-3.4,15.3,2.9844,,5.941,0.35,0.8977,0.94,0.15,0.81,,0.5689,S3,Estabilidad,Moderada
2024-05,M08,Financiero y seguros,1.084,4.3992,11.766129032258064,-11.705,,3869.1006,-14.7792,4.3992,9.1423,8.5933,5.3964,11.4172,-0.1934,3.261,3.3355,1.9782,9.7599,6.6706,9.0668,7.1569,-5.4,12.5,4.3992,,5.9116800000000005,0.13,0.1591,0.9,0.17,0.8,,0.4368,S3,Estabilidad,Moderada
2024-06,M08,Financiero y seguros,2.0355,5.266,11.75,4.8732,,4042.797,-3.9549,5.266,9.2509,8.1549,5.1796,11.2129,-0.1533,3.1654,3.0643,1.9972,9.5716,6.7812,8.1049,7.1825,-3.1,8.6,5.266,,1.58196,0.26,0.5682,0.79,0.18,0.61,,0.4646,S3,Estabilidad,Moderada
2024-07,M08,Financiero y seguros,3.0509,5.2599,11.266129032258064,-5.8047,,4036.9219,-0.794,5.2599,9.0641,8.0139,5.2051,11.1979,-0.2856,2.8727,2.5048,1.685,9.0733,6.4562,6.8797,6.86,-1.2,17.0,5.2599,,0.31760000000000005,0.36,0.2955,0.8,0.19,0.51,,0.4442,S3,Estabilidad,Moderada
2024-08,M08,Financiero y seguros,3.7197,3.3784,10.75,-13.6274,,4065.5465,-0.1272,3.3784,8.7257,7.0343,4.7269,10.5999,-0.7151,2.6133,2.3058,0.4391,8.8481,6.3416,6.0635,6.1204,-1.4,13.8,3.3784,,0.05088000000000001,0.42,0.125,0.92,0.22,0.45,,0.477,S3,Estabilidad,Moderada
2024-09,M08,Financiero y seguros,7.867,2.7328,10.75,-13.1937,,4182.5123,4.4448,2.7328,8.4867,6.2445,4.0472,10.7575,-0.7612,2.3065,2.2162,-0.0115,9.0753,6.1602,5.611,5.8088,1.3,12.2,2.7328,,-1.77792,0.8,0.1364,0.96,0.22,0.34,,0.5373,S3,Estabilidad,Moderada
2024-10,M08,Financiero y seguros,2.7008,1.7474,10.25,-1.0418,,4249.47,0.6403,1.7474,8.066,5.9289,3.6806,10.6476,-0.9797,2.2144,2.134,-0.7291,8.9339,5.8638,5.6231,5.4061,-0.4,17.8,1.7474,,-0.25612,0.3,0.3636,0.99,0.24,0.42,,0.5201,S3,Estabilidad,Moderada
2024-11,M08,Financiero y seguros,1.9707,2.3447,9.75,-14.0113,,4408.6523,9.1574,2.3447,7.2536,5.8282,3.676,10.6175,-1.0082,2.2519,2.1342,0.7348,8.4119,5.6307,5.0526,5.1974,-2.8,17.6,2.3447,,-3.6629600000000004,0.25,0.0909,0.97,0.26,0.23,,0.4682,S3,Estabilidad,Moderada
2024-12,M08,Financiero y seguros,-5.4566,3.3149,9.67741935483871,4.1386,,4385.1487,11.0668,3.3149,6.9563,5.5701,3.3314,10.6155,-0.9267,2.1822,2.0564,-0.213,7.8686,5.542,5.191,5.2031,-0.2,20.6,3.3149,,-4.42672,0.01,0.5341,0.93,0.27,0.18,,0.4807,S3,Estabilidad,Moderada
2025-01,M08,Financiero y seguros,1.841,4.4939,9.5,14.5403,,4307.5674,10.0217,4.4939,6.4838,5.0819,2.8988,10.6155,-0.9927,2.1975,1.6016,-0.1809,8.0625,5.474,4.9013,5.223,2.0,21.6,4.4939,,-4.00868,0.17,0.8182,0.89,0.31,0.21,,0.5418,S3,Estabilidad,Moderada
2025-02,M08,Financiero y seguros,4.1014,4.5632,9.5,-4.4375,,4127.9539,4.9986,4.5632,6.5813,4.9152,3.4278,7.382,-1.2365,2.4628,1.4446,0.8096,7.7335,5.4183,5.6403,5.2766,0.2,24.5,4.5632,,-1.9994399999999999,0.49,0.3182,0.88,0.31,0.32,,0.5232,S3,Estabilidad,Moderada
2025-03,M08,Financiero y seguros,5.1393,4.6724,9.5,-18.2041,,4137.6845,6.1124,4.6724,6.2889,4.6909,3.5271,7.2726,-1.4268,2.6371,1.5048,1.5537,7.3436,5.2959,4.8779,5.09,2.1,21.8,4.6724,,-2.44496,0.58,0.0341,0.86,0.31,0.3,,0.4909,S3,Estabilidad,Moderada
2025-04,M08,Financiero y seguros,2.2025,4.6068,9.5,-11.416,,4280.258,10.6589,4.6068,6.0911,4.6386,3.6631,7.3801,-1.5087,2.738,1.841,2.2923,7.7133,5.313,5.2909,5.1623,-0.3,24.9,4.6068,,-4.26356,0.29,0.1818,0.87,0.31,0.19,,0.4681,S3,Estabilidad,Moderada
2025-05,M08,Financiero y seguros,9.108,4.7059,9.258064516129032,4.9258,,4203.3771,8.6396,4.7059,5.8205,4.9324,3.5192,7.3541,-1.4973,2.7873,2.0339,1.7876,7.4081,5.3434,5.2595,5.0521,6.1,21.0,4.7059,,-3.4558400000000002,0.91,0.5795,0.85,0.32,0.25,,0.6039,S2,Crecimiento,Moderada
2025-06,M08,Financiero y seguros,-2.7503,4.3145,9.25,-3.1785,,4113.485,1.7485,4.3145,5.2264,5.1358,3.6084,7.5589,-1.4615,2.9211,2.0994,1.6821,7.4444,5.2012,5.2733,4.8201,1.5,24.0,4.3145,,-0.6994,0.03,0.3409,0.91,0.4,0.39,,0.509,S3,Estabilidad,Moderada
2025-07,M08,Financiero y seguros,5.7797,4.9444,9.25,8.3325,,4040.8484,0.0973,4.9444,4.9531,4.9456,3.547,7.5589,-1.097,3.1471,2.1046,1.7175,7.5859,5.3586,5.3649,4.9005,6.7,27.2,4.9444,,-0.03892,0.65,0.6591,0.84,0.4,0.43,,0.6135,S2,Crecimiento,Moderada
2025-08,M08,Financiero y seguros,1.6524,6.132,9.25,27.2075,,4047.4116,-0.4461,6.132,4.7004,5.3306,4.0013,7.8713,-0.8514,3.1805,2.0191,1.6316,7.7777,5.6712,5.1893,5.0956,5.3,26.5,6.132,,0.17844000000000002,0.16,0.9659,0.75,0.4,0.47,,0.5594,S3,Estabilidad,Moderada
2025-09,M08,Financiero y seguros,4.7251,6.2051,9.25,24.9461,,3922.212,-6.2235,6.2051,4.8372,6.3828,4.4296,7.2944,0.5516,3.3187,2.1464,1.7357,7.4725,5.992,5.0508,5.1767,9.0,20.4,6.2051,,2.4894,0.53,0.9432,0.74,0.4,0.67,,0.6142,S2,Crecimiento,Moderada
2025-10,M08,Financiero y seguros,2.9458,6.6446,9.25,9.0866,,3877.8448,-8.7452,6.6446,5.3048,6.5557,4.6616,7.3374,0.6937,3.4874,2.2527,2.7423,7.6116,6.5042,5.2116,5.5122,4.9,22.1,6.6446,,3.4980800000000003,0.32,0.6818,0.72,0.4,0.7,,0.5469,S3,Estabilidad,Moderada
2025-11,M08,Financiero y seguros,1.9556,5.7401,9.25,7.4971,,3786.1833,-14.1193,5.7401,5.2857,6.4646,4.7863,7.3617,1.0877,3.5023,2.0025,0.5652,7.6464,6.8759,5.3271,5.3011,-4.3,22.3,5.7401,,5.6477200000000005,0.23,0.6477,0.78,0.4,0.78,,0.5542,S3,Estabilidad,Moderada
2025-12,M08,Financiero y seguros,-3.1775,5.0721,9.25,-8.8189,,3791.4719,-13.5384,5.0721,4.7551,6.3658,4.9738,7.3648,1.222,3.3131,2.1197,1.8459,7.9081,7.2043,5.3491,5.0999,-0.7,17.8,5.0721,,5.41536,0.02,0.2386,0.82,0.4,0.76,,0.4848,S3,Estabilidad,Moderada
2026-01,M08,Financiero y seguros,-0.0528,5.1082,9.25,0.9316,,3702.999,-14.035,5.1082,4.5902,7.5824,5.2347,7.3648,1.481,4.1246,2.452,2.5363,9.0087,7.3825,5.7942,5.3536,-1.5,26.0,5.1082,,5.614000000000001,0.09,0.4545,0.81,0.4,0.77,,0.5195,S3,Estabilidad,Moderada
2026-02,M08,Financiero y seguros,1.85,5.8357,10.214285714285714,5.5402,,3675.6414,-10.9573,5.8357,3.8535,7.7555,5.4532,7.4368,1.5129,4.734,2.6094,1.6779,9.6121,7.8182,5.2742,5.29,0.9,22.6,5.8357,,4.38292,0.19,0.6023,0.76,0.25,0.75,,0.4819,S3,Estabilidad,Moderada
2026-03,M08,Financiero y seguros,7.1394,6.2705,10.25,52.62410145903953,,3717.5574,-10.1537,6.2705,4.1538,6.7503,6.0936,7.5396,4.7289,5.2311,2.6129,2.3806,9.9232,7.8704,4.6143,5.5589,-2.3,22.8,6.2705,,4.06148,0.74,0.9773,0.73,0.24,0.73,,0.5906,S3,Estabilidad,Moderada
2026-04,M08,Financiero y seguros,7.1394,6.7057,11.25,52.62410145903953,,3617.5187,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-2.3,22.8,6.7057,,6.19344,0.74,0.9773,0.71,0.2,0.82,,0.5748,S3,Estabilidad,Moderada
2015-01,M09,Inmobiliario,3.0129,6.7057,4.5,,,2397.2581,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.8,22.7,4.11,,3.09672,0.51,,0.98,0.79,0.82,,0.8199,S1,Aceleración,Baja
2015-02,M09,Inmobiliario,2.9947,6.7057,4.5,,,2420.6725,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.3,21.4,4.11,,3.09672,0.5,,0.98,0.79,0.82,,0.8183,S1,Aceleración,Baja
2015-03,M09,Inmobiliario,3.0226,6.7057,4.5,,,2585.3623,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.1,20.3,4.11,,3.09672,0.52,,0.98,0.79,0.82,,0.8214,S1,Aceleración,Baja
2015-04,M09,Inmobiliario,3.0522,6.7057,4.5,,,2505.248,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.1,18.1,4.11,,3.09672,0.53,,0.98,0.79,0.82,,0.823,S1,Aceleración,Baja
2015-05,M09,Inmobiliario,3.0834,6.7057,4.5,,,2437.5352,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.9,18.7,4.11,,3.09672,0.56,,0.98,0.79,0.82,,0.8277,S1,Aceleración,Baja
2015-06,M09,Inmobiliario,3.0806,6.7057,4.5,,,2562.4777,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.1,20.6,4.11,,3.09672,0.55,,0.98,0.79,0.82,,0.8261,S1,Aceleración,Baja
2015-07,M09,Inmobiliario,3.0643,6.7057,4.5,,,2732.0358,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.1,18.2,4.11,,3.09672,0.54,,0.98,0.79,0.82,,0.8245,S1,Aceleración,Baja
2015-08,M09,Inmobiliario,3.0922,6.7057,4.5,,,3012.5874,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.9,17.8,4.11,,3.09672,0.57,,0.98,0.79,0.82,,0.8292,S1,Aceleración,Baja
2015-09,M09,Inmobiliario,3.2219,6.7057,4.525,,,3066.408,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,6.3,20.9,4.11,,3.09672,0.65,,0.98,0.69,0.82,,0.8012,S1,Aceleración,Baja
2015-10,M09,Inmobiliario,3.3975,6.7057,4.75,,,2929.4723,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.1,20.5,4.11,,3.09672,0.72,,0.98,0.67,0.82,,0.804,S1,Aceleración,Baja
2015-11,M09,Inmobiliario,3.6166,6.7057,5.225,,,3001.3763,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-3.3,18.7,4.11,,3.09672,0.78,,0.98,0.64,0.82,,0.8012,S1,Aceleración,Baja
2015-12,M09,Inmobiliario,3.6661,6.7057,5.588709677419355,,,3244.2016,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.3,23.5,4.11,,3.09672,0.81,,0.98,0.6,0.82,,0.7897,S2,Crecimiento,Moderada
2016-01,M09,Inmobiliario,3.4203,6.7057,5.75,15.8085,,3270.1952,36.414,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.3,19.5,4.11,,-7.282800000000001,0.74,0.6705,0.98,0.59,0.01,,0.7176,S2,Crecimiento,Moderada
2016-02,M09,Inmobiliario,3.4025,6.7057,6.068965517241379,-8.8,,3354.9569,38.5961,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,10.4,25.4,4.11,,-7.71922,0.73,0.1705,0.98,0.57,0.0,,0.6439,S2,Crecimiento,Moderada
2016-03,M09,Inmobiliario,3.4929,6.7057,6.330645161290323,-8.2811,,3128.789,21.0194,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.1,25.5,4.11,,-4.203880000000001,0.77,0.2045,0.98,0.55,0.05,,0.6493,S2,Crecimiento,Moderada
2016-04,M09,Inmobiliario,3.691,6.7057,6.5,19.6251,,2997.727,19.6579,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.9,26.0,4.11,,-3.9315800000000003,0.83,0.75,0.98,0.54,0.07,,0.7257,S2,Crecimiento,Moderada
2016-05,M09,Inmobiliario,3.8244,6.7057,6.991935483870968,-8.2544,,2993.5084,22.8088,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.2,28.5,4.11,,-4.5617600000000005,0.86,0.2159,0.98,0.52,0.03,,0.6514,S2,Crecimiento,Moderada
2016-06,M09,Inmobiliario,3.8627,6.7057,7.316666666666666,-8.4345,,2992.8587,16.7955,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,3.7,22.9,4.11,,-3.3591,0.87,0.1932,0.98,0.49,0.09,,0.6424,S2,Crecimiento,Moderada
2016-07,M09,Inmobiliario,3.7794,6.7057,7.5,-4.9532,,2960.9997,8.3807,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.5,24.2,4.11,,-1.67614,0.85,0.25,0.98,0.47,0.26,,0.6492,S2,Crecimiento,Moderada
2016-08,M09,Inmobiliario,3.6548,6.7057,7.75,-3.5672,,2952.7668,-1.9857,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.9,30.1,4.11,,0.39714000000000005,0.8,0.2841,0.98,0.44,0.53,,0.6508,S2,Crecimiento,Moderada
2016-09,M09,Inmobiliario,3.3884,6.7057,7.75,35.7902,,2924.2653,-4.6355,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.5,23.5,4.11,,0.9271000000000001,0.71,0.9318,0.98,0.44,0.63,,0.7279,S2,Crecimiento,Moderada
2016-10,M09,Inmobiliario,3.4219,6.7057,7.75,18.614,,2929.3887,-0.0029,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.5,20.7,4.11,,0.00058,0.75,0.7386,0.98,0.44,0.44,,0.698,S2,Crecimiento,Moderada
2016-11,M09,Inmobiliario,3.2947,6.7057,7.75,-17.6082,,3110.2587,3.6277,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-4.0,22.6,4.11,,-0.7255400000000001,0.7,0.0682,0.98,0.44,0.37,,0.6006,S2,Crecimiento,Moderada
2016-12,M09,Inmobiliario,3.1254,6.7057,7.645161290322581,-11.4516,,3009.8639,-7.2233,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-1.2,20.3,4.11,,1.44466,0.59,0.1136,0.98,0.45,0.69,,0.6124,S2,Crecimiento,Moderada
2017-01,M09,Inmobiliario,3.2577,6.7057,7.5,21.424,,2941.3994,-10.0543,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.9,24.8,4.11,,2.01086,0.67,0.7841,0.98,0.47,0.72,,0.7187,S2,Crecimiento,Moderada
2017-02,M09,Inmobiliario,3.29,6.7057,7.482142857142857,30.046,,2879.5668,-14.1698,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.1,23.2,4.11,,2.8339600000000003,0.69,0.8636,0.98,0.48,0.79,,0.739,S2,Crecimiento,Moderada
2017-03,M09,Inmobiliario,3.1789,6.7057,7.209677419354839,8.5138,,2942.2861,-5.9609,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.9,18.6,4.11,,1.19218,0.61,0.5455,0.98,0.5,0.66,,0.687,S2,Crecimiento,Moderada
